objectid,uuid,iiifthumburl,iiifurl,title,attribution,attributioninverted,displaydate,beginyear,endyear,visualbrowsertimespan,medium,classification,subclassification,visualbrowserclassification,accessionnum,width,height,maxpixels,artist_name,nationality,vis_nationality,artist_born,artist_died,art_style,art_theme,local_path
41599,7565a449-f82a-414b-9bda-c93f55a51b4d,"https://api.nga.gov/iiif/7565a449-f82a-414b-9bda-c93f55a51b4d/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/7565a449-f82a-414b-9bda-c93f55a51b4d,Lot and His Daughters [reverse],Albrecht Dürer,"Dürer, Albrecht",c. 1496/1499,1496.0,1499.0,1401 to 1500,oil on panel,Painting,,painting,1952.2.16.b,17941,22584,,"Dürer, Albrecht",German,German,1471.0,1528.0,Renaissance,religious,/kaggle/working/nga_images/41599.jpg
41622,a7ea75cd-dc2f-4504-99b6-43f8c08a702a,"https://api.nga.gov/iiif/a7ea75cd-dc2f-4504-99b6-43f8c08a702a/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/a7ea75cd-dc2f-4504-99b6-43f8c08a702a,Madonna and Child Enthroned with Four Saints,Margaritone d'Arezzo,Margaritone d'Arezzo,c. 1240/1245,1240.0,1245.0,before 1300,tempera on panel,Painting,,painting,1952.5.12,19904,39232,,Margaritone d'Arezzo,Italian,Italian,1225.0,1275.0,Gothic,religious,/kaggle/working/nga_images/41622.jpg
41645,03ee67ee-dd0e-443f-84ef-ede5f62ce0cd,"https://api.nga.gov/iiif/03ee67ee-dd0e-443f-84ef-ede5f62ce0cd/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/03ee67ee-dd0e-443f-84ef-ede5f62ce0cd,Death and the Miser,Hieronymus Bosch,"Bosch, Hieronymus",c. 1485/1490,1485.0,1490.0,1401 to 1500,oil on panel,Painting,,painting,1952.5.33,12375,36971,,"Bosch, Hieronymus",Netherlandish,Netherlandish,1450.0,1516.0,Renaissance,allegory,/kaggle/working/nga_images/41645.jpg
41651,3405efab-594d-4f1d-8679-3bd02245e342,"https://api.nga.gov/iiif/3405efab-594d-4f1d-8679-3bd02245e342/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/3405efab-594d-4f1d-8679-3bd02245e342,Queen Henrietta Maria with Sir Jeffrey Hudson,Sir Anthony van Dyck,"Dyck, Anthony van, Sir",1633,1633.0,1633.0,1601 to 1650,oil on canvas,Painting,,painting,1952.5.39,16462,27108,,"Dyck, Anthony van, Sir",Flemish,Flemish,1599.0,1641.0,Baroque,portrait,/kaggle/working/nga_images/41651.jpg
41671,6ef2731f-05c7-422c-be03-c49b37112e66,"https://api.nga.gov/iiif/6ef2731f-05c7-422c-be03-c49b37112e66/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/6ef2731f-05c7-422c-be03-c49b37112e66,Giuliano de' Medici,Sandro Botticelli,"Botticelli, Sandro",c. 1478/1480,1478.0,1480.0,1401 to 1500,tempera on panel,Painting,,painting,1952.5.56,11919,17723,,"Botticelli, Sandro",Italian,Italian,1446.0,1510.0,Renaissance,portrait,/kaggle/working/nga_images/41671.jpg
42929,243000de-3236-4cca-b4d5-6f4fe08b5ad7,"https://api.nga.gov/iiif/243000de-3236-4cca-b4d5-6f4fe08b5ad7/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/243000de-3236-4cca-b4d5-6f4fe08b5ad7,Snow in New York,Robert Henri,"Henri, Robert",1902,1902.0,1902.0,1901 to 1925,oil on canvas,Painting,,painting,1954.4.3,12638,15758,,"Henri, Robert",American,American,1865.0,1929.0,Realist,architecture,/kaggle/working/nga_images/42929.jpg
43432,b4765b03-ab0e-4b6c-ac4e-c300220cb690,"https://api.nga.gov/iiif/b4765b03-ab0e-4b6c-ac4e-c300220cb690/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/b4765b03-ab0e-4b6c-ac4e-c300220cb690,The Barnyard,Amzi Emmons Zeliff,"Zeliff, Amzi Emmons",late 19th century,1850.0,1899.0,1826 to 1850,oil on canvas,Painting,,painting,1955.11.1,19646,14547,,"Zeliff, Amzi Emmons",American,American,1831.0,1915.0,Naive,architecture,/kaggle/working/nga_images/43432.jpg
43624,3c501c01-f1eb-42be-ac8f-21e06527c687,"https://api.nga.gov/iiif/3c501c01-f1eb-42be-ac8f-21e06527c687/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/3c501c01-f1eb-42be-ac8f-21e06527c687,The Railway,Edouard Manet,"Manet, Edouard",1873,1873.0,1873.0,1851 to 1875,oil on canvas,Painting,,painting,1956.10.1,11335,9250,,"Manet, Edouard",French,French,1832.0,1883.0,Impressionist,genre,
43723,4c437ce8-3ca8-42e9-af5b-6331afcee1d0,"https://api.nga.gov/iiif/4c437ce8-3ca8-42e9-af5b-6331afcee1d0/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/4c437ce8-3ca8-42e9-af5b-6331afcee1d0,Christ Cleansing the Temple,El Greco (Domenikos Theotokopoulos),"Greco, El (Domenikos Theotokopoulos)",probably before 1570,1570.0,1570.0,1551 to 1600,oil on panel,Painting,,painting,1957.14.4,17735,13784,,El Greco,Greek,Other,1541.0,1614.0,Baroque,religious,/kaggle/working/nga_images/43723.jpg
45866,957d7147-9e54-473f-bd03-79b84d327c59,"https://api.nga.gov/iiif/957d7147-9e54-473f-bd03-79b84d327c59/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/957d7147-9e54-473f-bd03-79b84d327c59,Château Noir,Paul Cézanne,"Cézanne, Paul",1900/1904,1900.0,1904.0,1876 to 1900,oil on canvas,Painting,,painting,1958.10.1,29263,22362,,"Cézanne, Paul",French,French,1839.0,1906.0,Post-Impressionist,landscape,/kaggle/working/nga_images/45866.jpg
45640,5b1fe0fa-1bad-4820-a77e-586d8cfcd481,"https://api.nga.gov/iiif/5b1fe0fa-1bad-4820-a77e-586d8cfcd481/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/5b1fe0fa-1bad-4820-a77e-586d8cfcd481,The Meeting of Abraham and Melchizedek,Sir Peter Paul Rubens,"Rubens, Peter Paul, Sir",c. 1626,1626.0,1626.0,1601 to 1650,oil on panel,Painting,,painting,1958.4.1,16208,12937,,"Rubens, Peter Paul, Sir",Flemish,Flemish,1577.0,1640.0,Baroque,religious,/kaggle/working/nga_images/45640.jpg
46114,9d8f80cf-7d2c-455a-9fb9-73e5ce2012b2,"https://api.nga.gov/iiif/9d8f80cf-7d2c-455a-9fb9-73e5ce2012b2/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/9d8f80cf-7d2c-455a-9fb9-73e5ce2012b2,The Emperor Napoleon in His Study at the Tuileries,Jacques-Louis David,"David, Jacques-Louis",1812,1812.0,1812.0,1801 to 1825,oil on canvas,Painting,,painting,1961.9.15,16304,26731,,"David, Jacques-Louis",French,French,1748.0,1825.0,Neoclassic,portrait,/kaggle/working/nga_images/46114.jpg
218605,a3f3893a-6169-480f-8330-30f19ddbd989,"https://api.nga.gov/iiif/a3f3893a-6169-480f-8330-30f19ddbd989/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/a3f3893a-6169-480f-8330-30f19ddbd989,The Departure for the Hunt,Philips Wouwerman,"Wouwerman, Philips",c. 1665/1668,1665.0,1668.0,1651 to 1700,oil on panel,Painting,,painting,2019.2.1,23814,17506,,"Wouwerman, Philips",Dutch,Dutch,1619.0,1668.0,Baroque,genre,/kaggle/working/nga_images/218605.jpg
46159,5aaa683a-a689-492b-a512-eb70214d0bb9,"https://api.nga.gov/iiif/5aaa683a-a689-492b-a512-eb70214d0bb9/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/5aaa683a-a689-492b-a512-eb70214d0bb9,Marchesa Brigida Spinola Doria,Sir Peter Paul Rubens,"Rubens, Peter Paul, Sir",1606,1606.0,1606.0,1601 to 1650,oil on canvas,Painting,,painting,1961.9.60,3318,5137,,"Rubens, Peter Paul, Sir",Flemish,Flemish,1577.0,1640.0,Baroque,portrait,/kaggle/working/nga_images/46159.jpg
46036,ee114902-00f6-42e3-bff9-b65498af9490,"https://api.nga.gov/iiif/ee114902-00f6-42e3-bff9-b65498af9490/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/ee114902-00f6-42e3-bff9-b65498af9490,The Happy Family,Jean Honoré Fragonard,"Fragonard, Jean Honoré",c. 1775,1775.0,1775.0,1751 to 1775,oil on canvas,Painting,,painting,1960.6.12,12770,10443,,"Fragonard, Jean Honoré",French,French,1732.0,1806.0,Rococo,genre,/kaggle/working/nga_images/46036.jpg
46062,4ffb23b8-d1a6-41c0-989e-05e325c36033,"https://api.nga.gov/iiif/4ffb23b8-d1a6-41c0-989e-05e325c36033/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/4ffb23b8-d1a6-41c0-989e-05e325c36033,"Girolamo and Cardinal Marco Corner Investing Marco, Abbot of Carrara, with His Benefice",Follower of Titian,"Titian, Follower of",c. 1520/1525,1515.0,1525.0,1501 to 1550,oil on canvas,Painting,,painting,1960.6.38,24007,18085,,Anonymous Artist,Unknown,Other,,,Renaissance,ceremony,/kaggle/working/nga_images/46062.jpg
46097,bfc54c5f-a5ea-4aca-9e8e-e2ff169c48b5,"https://api.nga.gov/iiif/bfc54c5f-a5ea-4aca-9e8e-e2ff169c48b5/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/bfc54c5f-a5ea-4aca-9e8e-e2ff169c48b5,Vase of Flowers,Jan Davidsz de Heem,"Heem, Jan Davidsz de",c. 1660,1660.0,1660.0,1651 to 1700,oil on canvas,Painting,,painting,1961.6.1,12306,15155,,"Heem, Jan Davidsz de",Dutch,Dutch,1606.0,1684.0,Baroque,still,/kaggle/working/nga_images/46097.jpg
46437,e68de665-8c31-4159-b623-4958e128ed57,"https://api.nga.gov/iiif/e68de665-8c31-4159-b623-4958e128ed57/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/e68de665-8c31-4159-b623-4958e128ed57,A Lady Writing,Johannes Vermeer,"Vermeer, Johannes",c. 1665,1665.0,1665.0,1651 to 1700,oil on canvas,Painting,,painting,1962.10.1,17177,19576,,"Vermeer, Johannes",Dutch,Dutch,1632.0,1675.0,Baroque,genre,
46569,da9ff160-755f-4f9a-a78c-75727ce61a3b,"https://api.nga.gov/iiif/da9ff160-755f-4f9a-a78c-75727ce61a3b/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/da9ff160-755f-4f9a-a78c-75727ce61a3b,The Boating Party,Mary Cassatt,"Cassatt, Mary",1893/1894,1893.0,1894.0,1876 to 1900,oil on canvas,Painting,,painting,1963.10.94,18412,14191,,"Cassatt, Mary",American,American,1844.0,1926.0,Impressionist,genre,
46148,244fe732-1479-4963-a716-ab62b8ac4879,"https://api.nga.gov/iiif/244fe732-1479-4963-a716-ab62b8ac4879/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/244fe732-1479-4963-a716-ab62b8ac4879,Madonna and Child,Domenico Ghirlandaio,"Ghirlandaio, Domenico",c. 1470/1475,1470.0,1475.0,1401 to 1500,tempera on panel transferred to hardboard,Painting,,painting,1961.9.49,10403,15104,,"Ghirlandaio, Domenico",Italian,Italian,1449.0,1494.0,Renaissance,religious,/kaggle/working/nga_images/46148.jpg
46172,d8d0df0b-2006-41f0-b111-b3981ac66be5,"https://api.nga.gov/iiif/d8d0df0b-2006-41f0-b111-b3981ac66be5/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/d8d0df0b-2006-41f0-b111-b3981ac66be5,Saint Cecilia and an Angel,Orazio Gentileschi and Giovanni Lanfranco,"Gentileschi, Orazio and Giovanni Lanfranco",c. 1617/1618 and c. 1621/1627,1617.0,1627.0,1601 to 1650,oil on canvas,Painting,,painting,1961.9.73,16643,13543,,"Gentileschi, Orazio",Italian,Italian,1563.0,1639.0,Baroque,religious,/kaggle/working/nga_images/46172.jpg
46189,b0246c8e-7ee6-4b9f-a021-fa0cc4a2fd81,"https://api.nga.gov/iiif/b0246c8e-7ee6-4b9f-a021-fa0cc4a2fd81/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/b0246c8e-7ee6-4b9f-a021-fa0cc4a2fd81,Summer,Jacopo Tintoretto,"Tintoretto, Jacopo",c. 1546/1548,1546.0,1548.0,1501 to 1550,oil on canvas,Painting,,painting,1961.9.90,27297,14612,,"Tintoretto, Jacopo",Italian,Italian,1518.0,1594.0,Renaissance,allegory,/kaggle/working/nga_images/46189.jpg
46303,2476ae10-777c-43af-b48c-a6bc141aecac,"https://api.nga.gov/iiif/2476ae10-777c-43af-b48c-a6bc141aecac/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/2476ae10-777c-43af-b48c-a6bc141aecac,Young Girl Reading,Jean Honoré Fragonard,"Fragonard, Jean Honoré",c. 1769,1769.0,1769.0,1751 to 1775,oil on canvas,Painting,,painting,1961.16.1,12451,15654,,"Fragonard, Jean Honoré",French,French,1732.0,1806.0,Rococo,genre,/kaggle/working/nga_images/46303.jpg
46521,eca599f5-5fd1-4c0b-a205-2f42cfcf5fd9,"https://api.nga.gov/iiif/eca599f5-5fd1-4c0b-a205-2f42cfcf5fd9/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/eca599f5-5fd1-4c0b-a205-2f42cfcf5fd9,Nude on a Blue Cushion,Amedeo Modigliani,"Modigliani, Amedeo",1917,1917.0,1917.0,1901 to 1925,oil on linen,Painting,,painting,1963.10.46,19188,12352,,"Modigliani, Amedeo",Italian,Italian,1884.0,1920.0,,figure,
46655,9b536eb8-6b53-42d5-aa3c-5e8b02f0b37a,"https://api.nga.gov/iiif/9b536eb8-6b53-42d5-aa3c-5e8b02f0b37a/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/9b536eb8-6b53-42d5-aa3c-5e8b02f0b37a,The Seine at Giverny,Claude Monet,"Monet, Claude",1897,1897.0,1897.0,1876 to 1900,oil on canvas,Painting,,painting,1963.10.180,16794,13553,,"Monet, Claude",French,French,1840.0,1926.0,Impressionist,landscape,/kaggle/working/nga_images/46655.jpg
46427,8a702906-1a1f-4f0b-85a9-4d7abecef643,"https://api.nga.gov/iiif/8a702906-1a1f-4f0b-85a9-4d7abecef643/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/8a702906-1a1f-4f0b-85a9-4d7abecef643,Oysters,Edouard Manet,"Manet, Edouard",1862,1862.0,1862.0,1851 to 1875,oil on canvas,Painting,,painting,1962.3.1,14162,11766,,"Manet, Edouard",French,French,1832.0,1883.0,Impressionist,still,/kaggle/working/nga_images/46427.jpg
46428,101f6ae4-948e-4d84-923c-cdf4e37d2b36,"https://api.nga.gov/iiif/101f6ae4-948e-4d84-923c-cdf4e37d2b36/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/101f6ae4-948e-4d84-923c-cdf4e37d2b36,Street in Venice,John Singer Sargent,"Sargent, John Singer",1882,1882.0,1882.0,1876 to 1900,oil on wood,Painting,,painting,1962.4.1,23781,19932,,"Sargent, John Singer",American,American,1856.0,1925.0,Impressionist,genre,/kaggle/working/nga_images/46428.jpg
46654,b9b6782a-cbf0-4e36-84da-98af87891775,"https://api.nga.gov/iiif/b9b6782a-cbf0-4e36-84da-98af87891775/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/b9b6782a-cbf0-4e36-84da-98af87891775,"Rouen Cathedral, West Façade, Sunlight",Claude Monet,"Monet, Claude",1894,1894.0,1894.0,1876 to 1900,oil on canvas,Painting,,painting,1963.10.179,6030,9204,,"Monet, Claude",French,French,1840.0,1926.0,Impressionist,architecture,/kaggle/working/nga_images/46654.jpg
46471,88ee0857-1a19-4308-8358-d814febce6db,"https://api.nga.gov/iiif/88ee0857-1a19-4308-8358-d814febce6db/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/88ee0857-1a19-4308-8358-d814febce6db,Watson and the Shark,John Singleton Copley,"Copley, John Singleton",1778,1778.0,1778.0,1776 to 1800,oil on canvas,Painting,,painting,1963.6.1,9895,7847,,"Copley, John Singleton",American,American,1738.0,1815.0,,secular,
46524,413faf9b-5d86-468a-8363-eea43c7fe9ba,"https://api.nga.gov/iiif/413faf9b-5d86-468a-8363-eea43c7fe9ba/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/413faf9b-5d86-468a-8363-eea43c7fe9ba,"Rouen Cathedral, West Façade",Claude Monet,"Monet, Claude",1894,1894.0,1894.0,1876 to 1900,oil on canvas,Painting,,painting,1963.10.49,5728,8857,,"Monet, Claude",French,French,1840.0,1926.0,Impressionist,architecture,/kaggle/working/nga_images/46524.jpg
52452,242acea8-e32b-4119-bd4c-2d8d87675f4b,"https://api.nga.gov/iiif/242acea8-e32b-4119-bd4c-2d8d87675f4b/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/242acea8-e32b-4119-bd4c-2d8d87675f4b,The Voyage of Life: Manhood,Thomas Cole,"Cole, Thomas",1842,1842.0,1842.0,1826 to 1850,oil on canvas,Painting,,painting,1971.16.3,5272,3468,,"Cole, Thomas",American,American,1801.0,1848.0,Romantic,allegory,/kaggle/working/nga_images/52452.jpg
46523,9eae6258-ec1c-442f-b353-a89cff510113,"https://api.nga.gov/iiif/9eae6258-ec1c-442f-b353-a89cff510113/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/9eae6258-ec1c-442f-b353-a89cff510113,"The Houses of Parliament, Sunset",Claude Monet,"Monet, Claude",1903,1903.0,1903.0,1901 to 1925,oil on canvas,Painting,,painting,1963.10.48,17031,15043,,"Monet, Claude",French,French,1840.0,1926.0,Impressionist,architecture,/kaggle/working/nga_images/46523.jpg
46557,acc96e3f-6b67-443a-b2af-6d6ba7d1b664,"https://api.nga.gov/iiif/acc96e3f-6b67-443a-b2af-6d6ba7d1b664/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/acc96e3f-6b67-443a-b2af-6d6ba7d1b664,Blue Morning,George Bellows,"Bellows, George",1909,1909.0,1909.0,1901 to 1925,oil on canvas,Painting,,painting,1963.10.82,13134,10236,,"Bellows, George",American,American,1882.0,1925.0,Realist,genre,/kaggle/working/nga_images/46557.jpg
59908,d74e4c52-044a-48e7-a549-1f2d95d311b4,"https://api.nga.gov/iiif/d74e4c52-044a-48e7-a549-1f2d95d311b4/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/d74e4c52-044a-48e7-a549-1f2d95d311b4,Peaceable Kingdom,Edward Hicks,"Hicks, Edward",c. 1834,1834.0,1834.0,1826 to 1850,oil on canvas,Painting,,painting,1980.62.15,18749,15638,,"Hicks, Edward",American,American,1780.0,1849.0,Naive,animal,/kaggle/working/nga_images/59908.jpg
46571,51d16240-71d8-4332-8d8e-b5f1b211a06a,"https://api.nga.gov/iiif/51d16240-71d8-4332-8d8e-b5f1b211a06a/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/51d16240-71d8-4332-8d8e-b5f1b211a06a,The Loge,Mary Cassatt,"Cassatt, Mary",c. 1878-1880,1878.0,1880.0,1876 to 1900,oil on canvas,Painting,,painting,1963.10.96,16785,21201,,"Cassatt, Mary",American,American,1844.0,1926.0,Impressionist,portrait,/kaggle/working/nga_images/46571.jpg
46572,ab4c9497-a07d-4ea1-ae85-f0bd984ae36d,"https://api.nga.gov/iiif/ab4c9497-a07d-4ea1-ae85-f0bd984ae36d/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/ab4c9497-a07d-4ea1-ae85-f0bd984ae36d,Girl Arranging Her Hair,Mary Cassatt,"Cassatt, Mary",1886,1886.0,1886.0,1876 to 1900,oil on canvas,Painting,,painting,1963.10.97,12806,15487,,"Cassatt, Mary",American,American,1844.0,1926.0,Impressionist,genre,/kaggle/working/nga_images/46572.jpg
46597,8677586b-668f-42c9-b76c-f4ab7bdac80d,"https://api.nga.gov/iiif/8677586b-668f-42c9-b76c-f4ab7bdac80d/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/8677586b-668f-42c9-b76c-f4ab7bdac80d,Four Dancers,Edgar Degas,"Degas, Edgar",c. 1899,1899.0,1899.0,1876 to 1900,oil on canvas,Painting,,painting,1963.10.122,27492,23004,,"Degas, Edgar",French,French,1834.0,1917.0,Impressionist,genre,/kaggle/working/nga_images/46597.jpg
46620,b5328f57-de35-4e8c-9db0-9700c849e3b4,"https://api.nga.gov/iiif/b5328f57-de35-4e8c-9db0-9700c849e3b4/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/b5328f57-de35-4e8c-9db0-9700c849e3b4,Portrait of Sonia,Henri Fantin-Latour,"Fantin-Latour, Henri",1890,1890.0,1890.0,1876 to 1900,oil on canvas,Painting,,painting,1963.10.145,17559,24208,,"Fantin-Latour, Henri",French,French,1836.0,1904.0,Impressionist,portrait,/kaggle/working/nga_images/46620.jpg
46624,4f9268d4-c250-4dd8-9bee-d08d8942b8d1,"https://api.nga.gov/iiif/4f9268d4-c250-4dd8-9bee-d08d8942b8d1/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/4f9268d4-c250-4dd8-9bee-d08d8942b8d1,Fatata te Miti (By the Sea),Paul Gauguin,"Gauguin, Paul",1892,1892.0,1892.0,1876 to 1900,oil on canvas,Painting,,painting,1963.10.149,12545,9282,,"Gauguin, Paul",French,French,1848.0,1903.0,Post-Impressionist,genre,/kaggle/working/nga_images/46624.jpg
46625,1e92536c-e274-4c31-bbe9-cdb6aba6c162,"https://api.nga.gov/iiif/1e92536c-e274-4c31-bbe9-cdb6aba6c162/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/1e92536c-e274-4c31-bbe9-cdb6aba6c162,Self-Portrait,Paul Gauguin,"Gauguin, Paul",1889,1889.0,1889.0,1876 to 1900,oil on wood,Painting,,painting,1963.10.150,6852,10663,,"Gauguin, Paul",French,French,1848.0,1903.0,Post-Impressionist,portrait,/kaggle/working/nga_images/46625.jpg
46627,f07617e8-43ad-4954-8223-4b40dce37061,"https://api.nga.gov/iiif/f07617e8-43ad-4954-8223-4b40dce37061/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/f07617e8-43ad-4954-8223-4b40dce37061,The Olive Orchard,Vincent van Gogh,"Gogh, Vincent van",1889,1889.0,1889.0,1876 to 1900,oil on canvas,Painting,,painting,1963.10.152,22832,18013,,"Gogh, Vincent van",Dutch,Dutch,1853.0,1890.0,Post-Impressionist,landscape,/kaggle/working/nga_images/46627.jpg
46637,8d7eff38-fff0-4f9b-9e36-9088b412864e,"https://api.nga.gov/iiif/8d7eff38-fff0-4f9b-9e36-9088b412864e/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/8d7eff38-fff0-4f9b-9e36-9088b412864e,The Old Musician,Edouard Manet,"Manet, Edouard",1862,1862.0,1862.0,1851 to 1875,oil on canvas,Painting,,painting,1963.10.162,19867,15029,,"Manet, Edouard",French,French,1832.0,1883.0,Impressionist,genre,/kaggle/working/nga_images/46637.jpg
46647,3d8f8b92-a126-430a-9b60-b7956703305d,"https://api.nga.gov/iiif/3d8f8b92-a126-430a-9b60-b7956703305d/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/3d8f8b92-a126-430a-9b60-b7956703305d,Madame Amédée (Woman with Cigarette),Amedeo Modigliani,"Modigliani, Amedeo",1918,1918.0,1918.0,1901 to 1925,oil on canvas,Painting,,painting,1963.10.172,4859,7509,,"Modigliani, Amedeo",Italian,Italian,1884.0,1920.0,,portrait,
46649,5511a647-211c-4e31-bcca-1ae969293888,"https://api.nga.gov/iiif/5511a647-211c-4e31-bcca-1ae969293888/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/5511a647-211c-4e31-bcca-1ae969293888,Roma Woman with Baby,Amedeo Modigliani,"Modigliani, Amedeo",1919,1919.0,1919.0,1901 to 1925,oil on canvas,Painting,,painting,1963.10.174,7104,11323,,"Modigliani, Amedeo",Italian,Italian,1884.0,1920.0,,portrait,
46651,6f3016b0-f8ed-48d0-8c28-7ebb43e32fe4,"https://api.nga.gov/iiif/6f3016b0-f8ed-48d0-8c28-7ebb43e32fe4/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/6f3016b0-f8ed-48d0-8c28-7ebb43e32fe4,Woman with Red Hair,Amedeo Modigliani,"Modigliani, Amedeo",1917,1917.0,1917.0,1901 to 1925,oil on canvas,Painting,,painting,1963.10.176,3314,5069,,"Modigliani, Amedeo",Italian,Italian,1884.0,1920.0,,portrait,
46657,f339a180-c87a-446b-8605-060f7b53f1a3,"https://api.nga.gov/iiif/f339a180-c87a-446b-8605-060f7b53f1a3/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/f339a180-c87a-446b-8605-060f7b53f1a3,"Palazzo da Mula, Venice",Claude Monet,"Monet, Claude",1908,1908.0,1908.0,1901 to 1925,oil on canvas,Painting,,painting,1963.10.182,17104,12985,,"Monet, Claude",French,French,1840.0,1926.0,Impressionist,landscape,/kaggle/working/nga_images/46657.jpg
46661,31f44e55-43ce-4581-939b-a0604d74b75c,"https://api.nga.gov/iiif/31f44e55-43ce-4581-939b-a0604d74b75c/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/31f44e55-43ce-4581-939b-a0604d74b75c,The Mother and Sister of the Artist,Berthe Morisot,"Morisot, Berthe",1869/1870,1869.0,1870.0,1851 to 1875,oil on canvas,Painting,,painting,1963.10.186,7839,9660,,"Morisot, Berthe",French,French,1841.0,1895.0,Impressionist,portrait,
46681,bcc517e0-84c3-4e21-8c08-c9a0181ced29,"https://api.nga.gov/iiif/bcc517e0-84c3-4e21-8c08-c9a0181ced29/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/bcc517e0-84c3-4e21-8c08-c9a0181ced29,A Girl with a Watering Can,Auguste Renoir,"Renoir, Auguste",1876,1876.0,1876.0,1876 to 1900,oil on canvas,Painting,,painting,1963.10.206,15915,22072,,"Renoir, Auguste",French,French,1841.0,1919.0,Impressionist,portrait,/kaggle/working/nga_images/46681.jpg
50298,3612e738-ac27-4600-804c-db9cbbf16c30,"https://api.nga.gov/iiif/3612e738-ac27-4600-804c-db9cbbf16c30/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/3612e738-ac27-4600-804c-db9cbbf16c30,Daniel in the Lions' Den,Sir Peter Paul Rubens,"Rubens, Peter Paul, Sir",c. 1614/1616,1614.0,1616.0,1601 to 1650,oil on canvas,Painting,,painting,1965.13.1,25211,17048,,"Rubens, Peter Paul, Sir",Flemish,Flemish,1577.0,1640.0,Baroque,religious,/kaggle/working/nga_images/50298.jpg
50721,af3e7276-2f9f-47ab-92dd-4a79b4aa9178,"https://api.nga.gov/iiif/af3e7276-2f9f-47ab-92dd-4a79b4aa9178/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/af3e7276-2f9f-47ab-92dd-4a79b4aa9178,A Scene on the Ice,Hendrick Avercamp,"Avercamp, Hendrick",c. 1625,1625.0,1625.0,1601 to 1650,oil on panel,Painting,,painting,1967.3.1,17273,8767,,"Avercamp, Hendrick",Dutch,Dutch,1585.0,1634.0,Baroque,genre,/kaggle/working/nga_images/50721.jpg
50724,8f29e3c9-a289-4d53-abf0-31a66e9e98fa,"https://api.nga.gov/iiif/8f29e3c9-a289-4d53-abf0-31a66e9e98fa/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/8f29e3c9-a289-4d53-abf0-31a66e9e98fa,Ginevra de' Benci [obverse],Leonardo da Vinci,Leonardo da Vinci,c. 1474/1478,1474.0,1478.0,1401 to 1500,oil on panel,Painting,,painting,1967.6.1.a,23235,23968,,Leonardo da Vinci,Italian,Italian,1452.0,1519.0,Renaissance,portrait,/kaggle/working/nga_images/50724.jpg
